score_id,performance_id,judge_id,score_type,judge_score
5441,1802,2,single_score,6
5442,1802,3,single_score,6
5443,1803,1,single_score,9
5444,1803,19,single_score,8
5445,1803,2,single_score,8
5446,1803,3,single_score,8
5447,1804,1,single_score,8
5448,1804,19,single_score,9
5449,1804,2,single_score,8
5450,1804,3,single_score,8
5451,1805,1,single_score,10
5452,1805,2,single_score,10
5453,1805,17,single_score,10
5454,1805,3,single_score,10
5455,1806,1,single_score,10
5456,1806,2,single_score,10
5457,1806,17,single_score,10
5458,1806,3,single_score,10
5459,1807,1,single_score,9
5460,1807,2,single_score,10
5461,1807,3,single_score,10
5462,1808,1,single_score,7
5463,1808,2,single_score,6
5464,1808,3,single_score,7
5465,1809,1,single_score,5
5466,1809,2,single_score,5
5467,1809,3,single_score,5
5468,1810,1,single_score,5
5469,1810,20,single_score,6
5470,1810,2,single_score,5
5471,1810,3,single_score,5
5472,1811,1,single_score,8
5473,1811,9,single_score,7
5474,1811,3,single_score,8
5475,1812,1,single_score,8
5476,1812,9,single_score,7
5477,1812,3,single_score,7
5478,1813,1,single_score,8
5479,1813,9,single_score,8
5480,1813,3,single_score,8
5481,1814,1,single_score,8
5482,1814,9,single_score,8
5483,1814,3,single_score,8
5484,1815,1,single_score,6
5485,1815,2,single_score,6
5486,1815,3,single_score,6
5487,1816,1,single_score,8
5488,1816,2,single_score,7
5489,1816,3,single_score,8
5490,1817,1,single_score,7
5491,1817,2,single_score,7
5492,1817,3,single_score,7
5493,1818,1,single_score,8
5494,1818,2,single_score,9
5495,1818,3,single_score,8
5496,1820,1,single_score,9
5497,1820,2,single_score,8
5498,1820,9,single_score,9
5499,1820,3,single_score,9
5500,1821,1,single_score,8
5501,1821,2,single_score,8
5502,1821,9,single_score,9
5503,1821,3,single_score,9
5504,1822,1,single_score,8
5505,1822,2,single_score,8
5506,1822,9,single_score,8
5507,1822,3,single_score,9
5508,1823,1,single_score,10
5509,1823,2,single_score,9
5510,1823,9,single_score,10
5511,1823,3,single_score,10
5512,1824,1,single_score,9
5513,1824,2,single_score,10
5514,1824,3,single_score,9
5515,1825,1,single_score,8
5516,1825,2,single_score,9
5517,1825,5,single_score,8
5518,1825,3,single_score,9
5519,1826,1,single_score,9
5520,1826,2,single_score,9
5521,1826,5,single_score,9
5522,1826,3,single_score,9
5523,1827,1,single_score,9
5524,1827,2,single_score,9
5525,1827,5,single_score,9
5526,1827,3,single_score,9
5527,1828,1,single_score,9
5528,1828,2,single_score,10
5529,1828,5,single_score,10
5530,1828,3,single_score,9
5531,1833,1,single_score,7
5532,1833,2,single_score,6
5533,1833,5,single_score,7
5534,1833,3,single_score,7
5535,1834,1,single_score,7
5536,1834,2,single_score,6
5537,1834,3,single_score,6
5538,1835,1,single_score,7
5539,1835,2,single_score,7
5540,1835,3,single_score,6
5541,1836,1,single_score,6
5542,1836,2,single_score,6
5543,1836,3,single_score,6
5544,1837,1,single_score,7
5545,1837,2,single_score,6
5546,1837,3,single_score,6
5547,1838,1,single_score,9
5548,1838,19,single_score,10
5549,1838,2,single_score,9
5550,1838,3,single_score,9
5551,1839,1,single_score,8
5552,1839,19,single_score,9
5553,1839,2,single_score,8
5554,1839,3,single_score,8
5555,1840,1,single_score,9
5556,1840,19,single_score,9
5557,1840,2,single_score,9
5558,1840,3,single_score,10
5559,1842,1,single_score,10
5560,1842,2,single_score,9
5561,1842,3,single_score,10
5562,1843,1,single_score,10
5563,1843,2,single_score,10
5564,1843,3,single_score,10
5565,1844,1,single_score,10
5566,1844,2,single_score,10
5567,1844,3,single_score,10
5568,1845,1,single_score,9
5569,1845,2,single_score,9
5570,1845,3,single_score,9
5571,1846,1,single_score,8
5572,1846,2,single_score,8
5573,1846,3,single_score,8
5574,1847,1,single_score,8
5575,1847,20,single_score,8
5576,1847,2,single_score,8
5577,1847,3,single_score,8
5578,1848,1,single_score,8
5579,1848,20,single_score,8
5580,1848,2,single_score,8
5581,1848,3,single_score,8
5582,1849,1,single_score,7
5583,1849,20,single_score,7
5584,1849,2,single_score,6
5585,1849,3,single_score,6
5586,1850,1,single_score,7
5587,1850,9,single_score,6
5588,1850,3,single_score,7
5589,1851,1,single_score,7
5590,1851,9,single_score,7
5591,1851,3,single_score,8
5592,1852,1,single_score,7
5593,1852,9,single_score,7
5594,1852,3,single_score,7
5595,1853,1,single_score,5
5596,1853,2,single_score,6
5597,1853,3,single_score,6
5598,1854,1,single_score,9
5599,1854,2,single_score,8
5600,1854,3,single_score,9
5601,1855,1,single_score,9
5602,1855,2,single_score,8
5603,1855,3,single_score,9
5604,1856,1,single_score,8
5605,1856,2,single_score,7
5606,1856,3,single_score,7
5607,1858,1,single_score,9
5608,1858,2,single_score,9
5609,1858,3,single_score,9
5610,1859,1,single_score,8
5611,1859,2,single_score,7
5612,1859,9,single_score,8
5613,1859,3,single_score,8
5614,1860,1,single_score,9
5615,1860,2,single_score,8
5616,1860,9,single_score,9
5617,1860,3,single_score,9
5618,1861,1,single_score,8
5619,1861,2,single_score,9
5620,1861,9,single_score,9
5621,1861,3,single_score,9
5622,1862,1,single_score,8
5623,1862,2,single_score,8
5624,1862,9,single_score,8
5625,1862,3,single_score,8
5626,1863,1,single_score,9
5627,1863,2,single_score,9
5628,1863,9,single_score,9
5629,1863,3,single_score,9
5630,1864,1,single_score,9
5631,1864,2,single_score,9
5632,1864,9,single_score,9
5633,1864,3,single_score,10
5634,1865,1,single_score,10
5635,1865,2,single_score,10
5636,1865,9,single_score,10
5637,1865,3,single_score,10
5638,1866,1,single_score,10
5639,1866,2,single_score,10
5640,1866,3,single_score,10
5641,1867,1,single_score,7
5642,1867,2,single_score,7
5643,1867,3,single_score,7
5644,1868,1,single_score,7
5645,1868,2,single_score,7
5646,1868,3,single_score,7
5647,1869,1,single_score,9
5648,1869,2,single_score,9
5649,1869,3,single_score,9
5650,1870,1,single_score,8
5651,1870,2,single_score,9
5652,1870,5,single_score,8
5653,1870,3,single_score,8
5654,1871,1,single_score,10
5655,1871,2,single_score,10
5656,1871,5,single_score,10
5657,1871,3,single_score,10
5658,1872,1,single_score,9
5659,1872,2,single_score,10
5660,1872,5,single_score,10
5661,1872,3,single_score,9
5662,1873,1,single_score,10
5663,1873,2,single_score,9
5664,1873,5,single_score,10
5665,1873,3,single_score,10
5666,1875,1,single_score,8
5667,1875,2,single_score,8
5668,1875,3,single_score,8
5669,1876,1,single_score,7
5670,1876,2,single_score,7
5671,1876,5,single_score,7
5672,1876,3,single_score,7
5673,1877,1,single_score,5
5674,1877,2,single_score,4
5675,1877,5,single_score,4
5676,1877,3,single_score,4
5677,1878,1,single_score,6
5678,1878,2,single_score,5
5679,1878,5,single_score,5
5680,1878,3,single_score,6
5681,1879,1,single_score,7
5682,1879,2,single_score,8
5683,1879,3,single_score,7
5684,1880,1,single_score,7
5685,1880,2,single_score,6
5686,1880,3,single_score,7
5687,1882,1,single_score,9
5688,1882,21,single_score,9
5689,1882,2,single_score,8
5690,1882,3,single_score,9
5691,1883,1,single_score,10
5692,1883,2,single_score,10
5693,1883,3,single_score,10
5694,1884,1,single_score,10
5695,1884,2,single_score,9
5696,1884,3,single_score,10
5697,1885,1,single_score,10
5698,1885,2,single_score,10
5699,1885,3,single_score,10
5700,1886,1,single_score,7
5701,1886,2,single_score,7
5702,1886,5,single_score,6
5703,1886,3,single_score,7
5704,1887,1,single_score,7
5705,1887,20,single_score,7
5706,1887,2,single_score,7
5707,1887,3,single_score,7
5708,1888,1,single_score,8
5709,1888,20,single_score,8
5710,1888,2,single_score,8
5711,1888,3,single_score,8
5712,1889,1,single_score,5
5713,1889,20,single_score,7
5714,1889,2,single_score,4
5715,1889,3,single_score,4
5716,1890,1,single_score,7
5717,1890,9,single_score,8
5718,1890,3,single_score,7
5719,1891,1,single_score,8
5720,1891,9,single_score,8
5721,1891,3,single_score,8
5722,1892,1,single_score,7
5723,1892,9,single_score,7
5724,1892,3,single_score,7
5725,1893,1,single_score,8
5726,1893,9,single_score,8
5727,1893,3,single_score,8
5728,1894,1,single_score,9
5729,1894,2,single_score,8
5730,1894,3,single_score,9
5731,1895,1,single_score,8
5732,1895,2,single_score,8
5733,1895,3,single_score,8
5734,1896,1,single_score,7
5735,1896,2,single_score,6
5736,1896,3,single_score,7
5737,1897,1,single_score,7
5738,1897,2,single_score,7
5739,1897,3,single_score,7
5740,1898,1,single_score,9
5741,1898,2,single_score,9
5742,1898,3,single_score,9
5743,1899,1,single_score,9
5744,1899,2,single_score,8
5745,1899,3,single_score,8
5746,1900,1,single_score,9
5747,1900,2,single_score,9
5748,1900,3,single_score,9
5749,1901,1,single_score,7
5750,1901,2,single_score,7
5751,1901,9,single_score,8
5752,1901,3,single_score,8
5753,1902,1,single_score,9
5754,1902,2,single_score,7
5755,1902,9,single_score,9
5756,1902,3,single_score,8
5757,1903,1,single_score,9
5758,1903,2,single_score,10
5759,1903,9,single_score,9
5760,1903,3,single_score,9
5761,1904,1,single_score,9
5762,1904,2,single_score,8
5763,1904,9,single_score,9
5764,1904,3,single_score,8
5765,1905,1,single_score,8
5766,1905,2,single_score,8
5767,1905,9,single_score,8
5768,1905,3,single_score,8
5769,1906,1,single_score,8
5770,1906,2,single_score,9
5771,1906,3,single_score,8
5772,1907,1,single_score,8
5773,1907,2,single_score,8
5774,1907,3,single_score,8
5775,1908,1,single_score,8
5776,1908,2,single_score,8
5777,1908,3,single_score,8
5778,1909,1,single_score,9
5779,1909,2,single_score,9
5780,1909,3,single_score,10
5781,1910,1,single_score,9
5782,1910,2,single_score,10
5783,1910,5,single_score,9
5784,1910,3,single_score,9
5785,1911,1,single_score,9
5786,1911,2,single_score,9
5787,1911,3,single_score,9
5788,1912,1,single_score,9
5789,1912,2,single_score,9
5790,1912,3,single_score,9
5791,1913,1,single_score,9
5792,1913,2,single_score,9
5793,1913,3,single_score,9
5794,1914,1,single_score,9
5795,1914,2,single_score,9
5796,1914,3,single_score,10
5797,1915,1,single_score,6
5798,1915,2,single_score,5
5799,1915,5,single_score,5
5800,1915,3,single_score,5
5801,1916,1,single_score,6
5802,1916,2,single_score,6
5803,1916,5,single_score,6
5804,1916,3,single_score,6
5805,1917,1,single_score,7
5806,1917,2,single_score,7
5807,1917,3,single_score,7
5808,1918,1,single_score,7
5809,1918,2,single_score,7
5810,1918,3,single_score,7
5811,1919,1,single_score,6
5812,1919,2,single_score,5
5813,1919,3,single_score,6
5814,1920,1,single_score,7
5815,1920,2,single_score,6
5816,1920,3,single_score,6
5817,1921,1,single_score,7
5818,1921,21,single_score,8
5819,1921,2,single_score,7
5820,1921,3,single_score,7
5821,1922,1,single_score,8
5822,1922,21,single_score,9
5823,1922,2,single_score,7
5824,1922,3,single_score,9
5825,1923,1,single_score,8
5826,1923,21,single_score,9
5827,1923,2,single_score,8
5828,1923,3,single_score,8
5829,1924,1,single_score,10
5830,1924,21,single_score,10
5831,1924,2,single_score,9
5832,1924,3,single_score,10
5833,1925,1,single_score,9
5834,1925,21,single_score,9
5835,1925,2,single_score,9
5836,1925,3,single_score,9
5837,1926,1,single_score,9
5838,1926,2,single_score,9
5839,1926,3,single_score,9
5840,1927,1,single_score,10
5841,1927,2,single_score,10
5842,1927,3,single_score,10
5843,1928,1,single_score,8
5844,1928,2,single_score,8
5845,1928,5,single_score,7
5846,1928,3,single_score,8
5847,1929,1,single_score,7
5848,1929,2,single_score,6
5849,1929,5,single_score,6
5850,1929,3,single_score,7
5851,1930,1,single_score,7
5852,1930,20,single_score,8
5853,1930,2,single_score,8
5854,1930,3,single_score,8
5855,1931,1,single_score,8
5856,1931,20,single_score,8
5857,1931,2,single_score,8
5858,1931,3,single_score,8
5859,1932,1,single_score,7
5860,1932,20,single_score,7
5861,1932,2,single_score,7
5862,1932,3,single_score,7
5863,1933,1,single_score,8
5864,1933,2,single_score,8
5865,1933,3,single_score,8
5866,1934,1,single_score,8
5867,1934,9,single_score,8
5868,1934,3,single_score,8
5869,1935,1,single_score,9
5870,1935,9,single_score,8
5871,1935,3,single_score,8
5872,1936,1,single_score,8
5873,1936,9,single_score,8
5874,1936,3,single_score,8
5875,1937,1,single_score,9
5876,1937,2,single_score,8
5877,1937,3,single_score,9
5878,1938,1,single_score,10
5879,1938,2,single_score,10
5880,1938,3,single_score,10
5881,1939,1,single_score,8
5882,1939,2,single_score,8
5883,1939,3,single_score,8
5884,1942,1,single_score,7
5885,1942,2,single_score,6
5886,1942,9,single_score,7
5887,1942,3,single_score,7
5888,1943,1,single_score,8
5889,1943,2,single_score,7
5890,1943,9,single_score,8
5891,1943,3,single_score,8
5892,1944,1,single_score,8
5893,1944,2,single_score,9
5894,1944,9,single_score,9
5895,1944,3,single_score,9
5896,1945,1,single_score,8
5897,1945,2,single_score,9
5898,1945,9,single_score,8
5899,1945,3,single_score,8
5900,1946,1,single_score,7
5901,1946,2,single_score,7
5902,1946,9,single_score,7
5903,1946,3,single_score,7
5904,1947,1,single_score,9
5905,1947,2,single_score,8
5906,1947,9,single_score,9
5907,1947,3,single_score,9
5908,1948,1,single_score,9
5909,1948,2,single_score,10
5910,1948,9,single_score,9
5911,1948,3,single_score,10
5912,1949,1,single_score,10
5913,1949,2,single_score,7
5914,1949,3,single_score,10
5915,1950,1,single_score,9
5916,1950,2,single_score,10
5917,1950,3,single_score,10
5918,1951,1,single_score,9
5919,1951,2,single_score,9
5920,1951,3,single_score,9
5921,1952,1,single_score,10
5922,1952,2,single_score,10
5923,1952,3,single_score,10
5924,1953,1,single_score,9
5925,1953,2,single_score,9
5926,1953,5,single_score,10
5927,1953,3,single_score,9
5928,1954,1,single_score,7
5929,1954,2,single_score,7
5930,1954,5,single_score,7
5931,1954,3,single_score,7
5932,1955,1,single_score,9
5933,1955,2,single_score,8
5934,1955,5,single_score,9
5935,1955,3,single_score,8
5936,1956,1,single_score,10
5937,1956,2,single_score,10
5938,1956,3,single_score,10
5939,1957,1,single_score,10
5940,1957,2,single_score,10
5941,1957,3,single_score,9
5942,1958,1,single_score,8
5943,1958,2,single_score,8
5944,1958,3,single_score,9
5945,1959,1,single_score,7
5946,1959,2,single_score,7
5947,1959,3,single_score,7
5948,1960,1,single_score,7
5949,1960,2,single_score,7
5950,1960,5,single_score,7
5951,1960,3,single_score,7
5952,1961,1,single_score,7
5953,1961,2,single_score,7
5954,1961,5,single_score,7
5955,1961,3,single_score,7
5956,1962,1,single_score,6
5957,1962,2,single_score,6
5958,1962,5,single_score,6
5959,1962,3,single_score,6
5960,1963,1,single_score,8
5961,1963,2,single_score,7
5962,1963,5,single_score,8
5963,1963,3,single_score,8
5964,1964,1,single_score,7
5965,1964,2,single_score,6
5966,1964,3,single_score,7
5967,1965,1,single_score,8
5968,1965,2,single_score,8
5969,1965,3,single_score,8
5970,1966,1,single_score,8
5971,1966,2,single_score,7
5972,1966,3,single_score,8
5973,1967,1,single_score,7
5974,1967,2,single_score,6
5975,1967,3,single_score,7
5976,1969,1,single_score,7
5977,1969,2,single_score,6
5978,1969,3,single_score,7
5979,1970,1,single_score,6
5980,1970,2,single_score,5
5981,1970,5,single_score,5
5982,1970,3,single_score,6
5983,1971,1,single_score,7
5984,1971,2,single_score,6
5985,1971,5,single_score,6
5986,1971,3,single_score,7
5987,1972,1,single_score,6
5988,1972,2,single_score,6
5989,1972,5,single_score,6
5990,1972,3,single_score,6
5991,1973,1,single_score,7
5992,1973,2,single_score,5
5993,1973,5,single_score,6
5994,1973,3,single_score,7
5995,1974,1,single_score,7
5996,1974,2,single_score,7
5997,1974,3,single_score,7
5998,1975,1,single_score,8
5999,1975,2,single_score,8
6000,1975,3,single_score,8
6001,1976,1,single_score,7
6002,1976,2,single_score,6
6003,1976,3,single_score,6
6004,1977,1,single_score,9
6005,1977,2,single_score,9
6006,1977,3,single_score,9
6007,1978,1,single_score,8
6008,1978,2,single_score,7
6009,1978,3,single_score,8
6010,1979,1,single_score,7
6011,1979,9,single_score,7
6012,1979,3,single_score,7
6013,1980,1,single_score,8
6014,1980,9,single_score,7
6015,1980,3,single_score,7
6016,1981,1,single_score,7
6017,1981,9,single_score,7
6018,1981,3,single_score,7
6019,1982,1,single_score,10
6020,1982,9,single_score,9
6021,1982,3,single_score,9
6022,1983,1,single_score,9
6023,1983,2,single_score,8
6024,1983,3,single_score,9
6025,1984,1,single_score,7
6026,1984,2,single_score,6
6027,1984,3,single_score,6
6028,1985,1,single_score,8
6029,1985,2,single_score,8
6030,1985,3,single_score,8
6031,1987,1,single_score,9
6032,1987,2,single_score,8
6033,1987,9,single_score,9
6034,1987,3,single_score,9
6035,1988,1,single_score,9
6036,1988,2,single_score,9
6037,1988,9,single_score,9
6038,1988,3,single_score,9
6039,1989,1,single_score,9
6040,1989,2,single_score,9
6041,1989,9,single_score,9
6042,1989,3,single_score,9
6043,1990,1,single_score,8
6044,1990,2,single_score,8
6045,1990,9,single_score,8
6046,1990,3,single_score,8
6047,1991,1,single_score,10
6048,1991,2,single_score,10
6049,1991,9,single_score,10
6050,1991,3,single_score,10
6051,1992,1,single_score,8
6052,1992,2,single_score,8
6053,1992,9,single_score,8
6054,1992,3,single_score,8
6055,1993,1,single_score,9
6056,1993,2,single_score,10
6057,1993,3,single_score,9
6058,1994,1,single_score,8
6059,1994,2,single_score,8
6060,1994,3,single_score,8
6061,1995,1,single_score,9
6062,1995,2,single_score,9
6063,1995,3,single_score,9
6064,1996,1,single_score,10
6065,1996,2,single_score,10
6066,1996,3,single_score,10
6067,1997,1,single_score,9
6068,1997,2,single_score,9
6069,1997,5,single_score,9
6070,1997,3,single_score,9
6071,1998,1,single_score,10
6072,1998,2,single_score,10
6073,1998,5,single_score,10
6074,1998,3,single_score,10
6075,1999,1,single_score,10
6076,1999,2,single_score,10
6077,1999,5,single_score,10
6078,1999,3,single_score,10
6079,2000,1,single_score,9
6080,2000,2,single_score,9
6081,2000,5,single_score,10
6082,2000,3,single_score,10
6083,2001,1,single_score,7
6084,2001,2,single_score,7
6085,2001,3,single_score,7
6086,2002,1,single_score,9
6087,2002,2,single_score,8
6088,2002,3,single_score,9
6089,2003,1,single_score,10
6090,2003,2,single_score,10
6091,2003,3,single_score,10
6092,2004,1,single_score,8
6093,2004,2,single_score,8
6094,2004,22,single_score,8
6095,2004,3,single_score,8
6096,2005,1,single_score,5
6097,2005,2,single_score,5
6098,2005,5,single_score,5
6099,2005,3,single_score,5
6100,2006,1,single_score,8
6101,2006,2,single_score,8
6102,2006,5,single_score,8
6103,2006,3,single_score,8
6104,2007,1,single_score,7
6105,2007,2,single_score,7
6106,2007,5,single_score,7
6107,2007,3,single_score,7
6108,2008,1,single_score,8
6109,2008,2,single_score,8
6110,2008,3,single_score,7
6111,2009,1,single_score,8
6112,2009,2,single_score,8
6113,2009,3,single_score,8
6114,2010,1,single_score,6
6115,2010,2,single_score,6
6116,2010,3,single_score,7
6117,2011,1,single_score,8
6118,2011,2,single_score,8
6119,2011,3,single_score,8
6120,2016,1,single_score,7
6121,2016,2,single_score,7
6122,2016,3,single_score,7
6123,2017,1,single_score,5
6124,2017,2,single_score,5
6125,2017,3,single_score,5
6126,2018,1,single_score,7
6127,2018,2,single_score,6
6128,2018,3,single_score,7
6129,2019,1,single_score,5
6130,2019,2,single_score,4
6131,2019,3,single_score,4
6132,2020,1,single_score,7
6133,2020,2,single_score,7
6134,2020,3,single_score,7
6135,2021,1,single_score,7
6136,2021,2,single_score,6
6137,2021,5,single_score,6
6138,2021,3,single_score,8
6139,2022,1,single_score,5
6140,2022,2,single_score,6
6141,2022,5,single_score,5
6142,2022,3,single_score,6
6143,2023,1,single_score,5
6144,2023,2,single_score,5
6145,2023,5,single_score,5
6146,2023,3,single_score,5
6147,2024,1,single_score,7
6148,2024,2,single_score,6
6149,2024,5,single_score,6
6150,2024,3,single_score,6
6151,2025,1,single_score,9
6152,2025,2,single_score,8
6153,2025,3,single_score,9
6154,2026,1,single_score,9
6155,2026,2,single_score,7
6156,2026,3,single_score,9
6157,2027,1,single_score,9
6158,2027,2,single_score,8
6159,2027,3,single_score,9
6160,2028,1,single_score,8
6161,2028,2,single_score,9
6162,2028,3,single_score,8
6163,2029,1,single_score,8
6164,2029,9,single_score,8
6165,2029,3,single_score,8
6166,2030,1,single_score,8
6167,2030,9,single_score,8
6168,2030,3,single_score,8
6169,2031,1,single_score,7
6170,2031,2,single_score,6
6171,2031,3,single_score,7
6172,2032,1,single_score,8
6173,2032,2,single_score,7
6174,2032,3,single_score,8
6175,2033,1,single_score,6
6176,2033,2,single_score,6
6177,2033,3,single_score,6
6178,2034,1,single_score,8
6179,2034,2,single_score,8
6180,2034,3,single_score,8
6181,2036,1,single_score,9
6182,2036,2,single_score,9
6183,2036,3,single_score,9
6184,2037,1,single_score,9
6185,2037,2,single_score,9
6186,2037,9,single_score,9
6187,2037,3,single_score,9
6188,2038,1,single_score,7
6189,2038,2,single_score,7
6190,2038,9,single_score,7
6191,2038,3,single_score,7
6192,2039,1,single_score,8
6193,2039,2,single_score,8
6194,2039,9,single_score,8
6195,2039,3,single_score,8
6196,2040,1,single_score,10
6197,2040,2,single_score,10
6198,2040,9,single_score,9
6199,2040,3,single_score,10
6200,2041,1,single_score,8
6201,2041,2,single_score,8
6202,2041,9,single_score,8
6203,2041,3,single_score,8
6204,2042,1,single_score,9
6205,2042,2,single_score,8
6206,2042,9,single_score,9
6207,2042,3,single_score,9
6208,2043,1,single_score,10
6209,2043,2,single_score,10
6210,2043,9,single_score,10
6211,2043,3,single_score,10
6212,2046,1,single_score,10
6213,2046,2,single_score,9
6214,2046,3,single_score,10
6215,2047,1,single_score,10
6216,2047,2,single_score,10
6217,2047,3,single_score,10
6218,2048,1,single_score,10
6219,2048,2,single_score,9
6220,2048,3,single_score,10
6221,2049,1,single_score,8
6222,2049,2,single_score,8
6223,2049,3,single_score,9
6224,2050,1,single_score,9
6225,2050,2,single_score,9
6226,2050,5,single_score,9
6227,2050,3,single_score,9
6228,2051,1,single_score,10
6229,2051,2,single_score,9
6230,2051,5,single_score,10
6231,2051,3,single_score,10
6232,2052,1,single_score,9
6233,2052,2,single_score,9
6234,2052,5,single_score,9
6235,2052,3,single_score,9
6236,2053,1,single_score,8
6237,2053,2,single_score,8
6238,2053,22,single_score,8
6239,2053,3,single_score,9
6240,2054,1,single_score,9
6241,2054,2,single_score,8
6242,2054,22,single_score,9
6243,2054,3,single_score,9
6244,2055,1,single_score,10
6245,2055,2,single_score,10
6246,2055,22,single_score,10
6247,2055,3,single_score,10
6248,2056,1,single_score,7
6249,2056,2,single_score,7
6250,2056,5,single_score,7
6251,2056,3,single_score,7
6252,2057,1,single_score,6
6253,2057,2,single_score,6
6254,2057,5,single_score,7
6255,2057,3,single_score,6
6256,2058,1,single_score,7
6257,2058,2,single_score,5
6258,2058,5,single_score,7
6259,2058,3,single_score,6
6260,2059,1,single_score,8
6261,2059,2,single_score,6
6262,2059,5,single_score,8
6263,2059,3,single_score,8
6264,2060,1,single_score,6
6265,2060,2,single_score,6
6266,2060,3,single_score,6
6267,2062,1,single_score,8
6268,2062,2,single_score,9
6269,2062,3,single_score,9
6270,2063,1,single_score,8
6271,2063,2,single_score,7
6272,2063,3,single_score,8
6273,2064,1,single_score,8
6274,2064,2,single_score,7
6275,2064,3,single_score,8
6276,2065,1,single_score,5
6277,2065,2,single_score,5
6278,2065,3,single_score,6
6279,2066,1,single_score,8
6280,2066,2,single_score,7
6281,2066,3,single_score,8
6282,2067,1,single_score,6
6283,2067,2,single_score,6
6284,2067,5,single_score,6
6285,2067,3,single_score,6
6286,2068,1,single_score,8
6287,2068,2,single_score,8
6288,2068,5,single_score,7
6289,2068,3,single_score,8
6290,2069,1,single_score,7
6291,2069,2,single_score,6
6292,2069,5,single_score,6
6293,2069,3,single_score,7
6294,2070,1,single_score,9
6295,2070,2,single_score,9
6296,2070,3,single_score,9
6297,2071,1,single_score,9
6298,2071,2,single_score,8
6299,2071,3,single_score,9
6300,2072,1,single_score,9
6301,2072,2,single_score,8
6302,2072,3,single_score,8
6303,2073,1,single_score,7
6304,2073,9,single_score,6
6305,2073,3,single_score,6
6306,2074,1,single_score,6
6307,2074,9,single_score,6
6308,2074,3,single_score,7
6309,2075,1,single_score,8
6310,2075,9,single_score,8
6311,2075,3,single_score,8
6312,2076,1,single_score,9
6313,2076,9,single_score,9
6314,2076,3,single_score,8
6315,2077,1,single_score,7
6316,2077,2,single_score,6
6317,2077,3,single_score,6
6318,2078,1,single_score,7
6319,2078,2,single_score,6
6320,2078,3,single_score,7
6321,2079,1,single_score,9
6322,2079,2,single_score,8
6323,2079,3,single_score,9
6324,2080,1,single_score,8
6325,2080,2,single_score,8
6326,2080,3,single_score,8
6327,2081,1,single_score,10
6328,2081,2,single_score,9
6329,2081,3,single_score,9
6330,2082,1,single_score,10
6331,2082,2,single_score,8
6332,2082,3,single_score,10
6333,2083,1,single_score,9
6334,2083,2,single_score,7
6335,2083,3,single_score,9
6336,2084,1,single_score,9
6337,2084,2,single_score,9
6338,2084,9,single_score,9
6339,2084,3,single_score,9
6340,2085,1,single_score,8
6341,2085,2,single_score,8
6342,2085,9,single_score,9
6343,2085,3,single_score,9
6344,2086,1,single_score,9
6345,2086,2,single_score,9
6346,2086,9,single_score,9
6347,2086,3,single_score,9
6348,2087,1,single_score,10
6349,2087,2,single_score,10
6350,2087,9,single_score,10
6351,2087,3,single_score,10
6352,2092,1,single_score,10
6353,2092,2,single_score,10
6354,2092,3,single_score,10
6355,2093,1,single_score,9
6356,2093,2,single_score,9
6357,2093,3,single_score,9
6358,2094,1,single_score,10
6359,2094,2,single_score,10
6360,2094,5,single_score,10
6361,2094,3,single_score,10
6362,2095,1,single_score,10
6363,2095,2,single_score,9
6364,2095,5,single_score,10
6365,2095,3,single_score,9
6366,2096,1,single_score,10
6367,2096,2,single_score,10
6368,2096,5,single_score,10
6369,2096,3,single_score,10
6370,2097,1,single_score,9
6371,2097,2,single_score,10
6372,2097,5,single_score,9
6373,2097,3,single_score,9
6374,2098,1,single_score,8
6375,2098,2,single_score,8
6376,2098,22,single_score,9
6377,2098,3,single_score,8
6378,2099,1,single_score,10
6379,2099,2,single_score,9
6380,2099,22,single_score,9
6381,2099,3,single_score,10
6382,2100,1,single_score,7
6383,2100,2,single_score,7
6384,2100,22,single_score,7
6385,2100,3,single_score,7
6386,2101,1,single_score,8
6387,2101,2,single_score,8
6388,2101,22,single_score,8
6389,2101,3,single_score,8
6390,2102,1,single_score,8
6391,2102,2,single_score,6
6392,2102,5,single_score,8
6393,2102,3,single_score,7
6394,2103,1,single_score,7
6395,2103,2,single_score,7
6396,2103,5,single_score,7
6397,2103,3,single_score,8
6398,2104,1,single_score,6
6399,2104,2,single_score,5
6400,2104,5,single_score,6
6401,2104,3,single_score,5
6402,2105,1,single_score,8
6403,2105,2,single_score,8
6404,2105,5,single_score,8
6405,2105,3,single_score,8
6406,2106,1,single_score,8
6407,2106,2,single_score,8
6408,2106,5,single_score,8
6409,2106,3,single_score,8
6410,2107,1,single_score,7
6411,2107,2,single_score,6
6412,2107,3,single_score,7
6413,2108,1,single_score,7
6414,2108,2,single_score,6
6415,2108,3,single_score,6
6416,2109,1,single_score,8
6417,2109,2,single_score,7
6418,2109,3,single_score,7
6419,2110,1,single_score,10
6420,2110,2,single_score,10
6421,2110,3,single_score,10
6422,2111,1,single_score,9
6423,2111,2,single_score,9
6424,2111,3,single_score,9
6425,2112,1,single_score,10
6426,2112,2,single_score,10
6427,2112,3,single_score,10
6428,2113,1,single_score,10
6429,2113,2,single_score,10
6430,2113,3,single_score,10
6431,2114,1,single_score,8
6432,2114,2,single_score,6
6433,2114,3,single_score,7
6434,2115,1,single_score,8
6435,2115,2,single_score,6
6436,2115,3,single_score,7
6437,2116,1,single_score,7
6438,2116,2,single_score,7
